idx,lat,lon,elev_m,below_threshold,flood_zone
256,38.784472,-9.095259,9.185,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
257,38.784031,-9.095376,9.666,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
258,38.783591,-9.095494,9.141,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
259,38.783151,-9.095611,8.325,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
260,38.782711,-9.095728,8.348,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
261,38.78227,-9.095845,9.661,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
262,38.78183,-9.095962,12.379,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
263,38.78139,-9.096079,12.73,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
264,38.780949,-9.096196,12.513,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
265,38.780509,-9.096313,12.548,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
266,38.780069,-9.09643,13.14,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
267,38.779628,-9.096547,13.72,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
268,38.779188,-9.096664,12.145,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
269,38.778748,-9.096781,10.748,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
270,38.778307,-9.096898,12.005,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
271,38.777867,-9.097015,13.277,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
272,38.777427,-9.097132,14.337,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
273,38.776987,-9.097249,15.461,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
274,38.776546,-9.097367,16.059,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
275,38.776106,-9.097484,16.561,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
276,38.775666,-9.097601,17.342,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
277,38.775225,-9.097718,17.843,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
278,38.774785,-9.097835,18.109,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
279,38.774345,-9.097952,17.387,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
280,38.773904,-9.098069,17.203,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
281,38.773464,-9.098186,18.062,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
282,38.773024,-9.098303,18.436,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
283,38.772583,-9.09842,19.126,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
284,38.772143,-9.098537,20.058,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
285,38.771703,-9.098654,20.424,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
