section,section_type,scenario,variant,year,slr_m,annual_cost_mid_eur,annual_cost_low_eur,annual_cost_high_eur,cumulative_cost_mid_eur,cumulative_cost_low_eur,cumulative_cost_high_eur,return_period_yr,closure_days_yr
Faro–Olhão (railway),Railway,SSP1-2.6,+Geoid,2098,0.542,274000.00,145400.00,653400.00,7600000.00,4000000.00,18400000.00,,6.6918
Faro–Olhão (railway),Railway,SSP1-2.6,+Geoid,2099,0.546,282800.00,150200.00,674400.00,8000000.00,4200000.00,19000000.00,,6.9063
Faro–Olhão (railway),Railway,SSP1-2.6,+Geoid,2100,0.55,291800.00,155000.00,696000.00,8200000.00,4400000.00,19800000.00,,7.1276
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2025,0.05,4800.00,2600.00,11400.00,0.00,0.00,0.00,,0.1167
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2026,0.06,5200.00,2800.00,12400.00,0.00,0.00,0.00,,0.1273
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2027,0.07,5600.00,3000.00,13600.00,0.00,0.00,0.00,,0.1389
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2028,0.08,6200.00,3200.00,14800.00,0.00,0.00,0.00,,0.1515
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2029,0.09,6800.00,3600.00,16200.00,0.00,0.00,0.00,,0.1651
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2030,0.1,7400.00,4000.00,17600.00,0.00,0.00,0.00,,0.18
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2031,0.11,8000.00,4200.00,19200.00,0.00,0.00,200000.00,,0.1961
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2032,0.12,8800.00,4600.00,20800.00,0.00,0.00,200000.00,,0.2137
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2033,0.13,9600.00,5000.00,22800.00,0.00,0.00,200000.00,,0.2327
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2034,0.14,10400.00,5600.00,24800.00,0.00,0.00,200000.00,,0.2533
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2035,0.15,11200.00,6000.00,27000.00,0.00,0.00,200000.00,,0.2758
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2036,0.16,12200.00,6600.00,29400.00,0.00,0.00,200000.00,,0.3001
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2037,0.17,13400.00,7000.00,31800.00,200000.00,0.00,200000.00,,0.3265
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2038,0.18,14600.00,7800.00,34600.00,200000.00,0.00,200000.00,,0.3552
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2039,0.19,15800.00,8400.00,37800.00,200000.00,0.00,400000.00,,0.3863
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2040,0.2,17200.00,9200.00,41000.00,200000.00,0.00,400000.00,,0.42
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2041,0.21,18600.00,10000.00,44600.00,200000.00,0.00,400000.00,,0.4566
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2042,0.22,20400.00,10800.00,48400.00,200000.00,200000.00,400000.00,,0.4962
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2043,0.23,22000.00,11800.00,52600.00,200000.00,200000.00,600000.00,,0.5392
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2044,0.24,24000.00,12800.00,57200.00,200000.00,200000.00,600000.00,,0.5859
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2045,0.25,26000.00,13800.00,62200.00,200000.00,200000.00,600000.00,,0.6364
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2046,0.26,28400.00,15000.00,67400.00,200000.00,200000.00,800000.00,,0.6912
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2047,0.27,30800.00,16400.00,73200.00,400000.00,200000.00,800000.00,,0.7505
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2048,0.28,33400.00,17800.00,79600.00,400000.00,200000.00,800000.00,,0.8148
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2049,0.29,36200.00,19200.00,86400.00,400000.00,200000.00,1000000.00,,0.8845
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2050,0.3,39400.00,20800.00,93800.00,400000.00,200000.00,1000000.00,,0.96
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2051,0.306,41200.00,22000.00,98400.00,400000.00,200000.00,1200000.00,,1.0083
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2052,0.312,43400.00,23000.00,103400.00,600000.00,200000.00,1200000.00,,1.0589
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2053,0.318,45600.00,24200.00,108600.00,600000.00,400000.00,1400000.00,,1.112
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2054,0.324,47800.00,25400.00,114000.00,600000.00,400000.00,1400000.00,,1.1678
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2055,0.33,50200.00,26600.00,119800.00,600000.00,400000.00,1600000.00,,1.2262
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2056,0.336,52800.00,28000.00,125800.00,800000.00,400000.00,1800000.00,,1.2875
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2057,0.342,55400.00,29400.00,132000.00,800000.00,400000.00,1800000.00,,1.3518
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2058,0.348,58200.00,30800.00,138600.00,800000.00,400000.00,2000000.00,,1.4193
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2059,0.354,61000.00,32400.00,145600.00,800000.00,400000.00,2200000.00,,1.49
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2060,0.36,64000.00,34000.00,152800.00,1000000.00,600000.00,2200000.00,,1.5642
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2061,0.366,67200.00,35600.00,160400.00,1000000.00,600000.00,2400000.00,,1.642
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2062,0.372,70600.00,37400.00,168400.00,1000000.00,600000.00,2600000.00,,1.7236
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2063,0.378,74000.00,39400.00,176600.00,1200000.00,600000.00,2800000.00,,1.8092
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2064,0.384,77800.00,41200.00,185400.00,1200000.00,600000.00,3000000.00,,1.8989
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2065,0.39,81600.00,43400.00,194600.00,1400000.00,800000.00,3200000.00,,1.993
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2066,0.396,85600.00,45400.00,204200.00,1400000.00,800000.00,3400000.00,,2.0916
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2067,0.402,89800.00,47800.00,214400.00,1600000.00,800000.00,3600000.00,,2.195
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2068,0.408,94400.00,50000.00,225000.00,1600000.00,800000.00,3800000.00,,2.3035
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2069,0.414,99000.00,52600.00,236000.00,1600000.00,1000000.00,4000000.00,,2.4171
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2070,0.42,103800.00,55200.00,247600.00,1800000.00,1000000.00,4200000.00,,2.5363
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2071,0.426,109000.00,57800.00,259800.00,2000000.00,1000000.00,4600000.00,,2.6613
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2072,0.432,114400.00,60600.00,272600.00,2000000.00,1000000.00,4800000.00,,2.7923
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2073,0.438,120000.00,63600.00,286000.00,2200000.00,1200000.00,5200000.00,,2.9296
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2074,0.444,125800.00,66800.00,300200.00,2200000.00,1200000.00,5400000.00,,3.0735
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2075,0.45,132000.00,70000.00,314800.00,2400000.00,1200000.00,5800000.00,,3.2244
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2076,0.456,138600.00,73600.00,330400.00,2600000.00,1400000.00,6000000.00,,3.3826
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2077,0.462,145400.00,77200.00,346400.00,2600000.00,1400000.00,6400000.00,,3.5483
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2078,0.468,152400.00,80800.00,363400.00,2800000.00,1600000.00,6800000.00,,3.7221
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2079,0.474,159800.00,84800.00,381200.00,3000000.00,1600000.00,7200000.00,,3.9042
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2080,0.48,167600.00,89000.00,399800.00,3200000.00,1600000.00,7600000.00,,4.0951
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2081,0.486,175800.00,93400.00,419400.00,3400000.00,1800000.00,8000000.00,,4.2951
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2082,0.492,184400.00,98000.00,439800.00,3600000.00,1800000.00,8400000.00,,4.5047
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2083,0.498,193400.00,102600.00,461400.00,3800000.00,2000000.00,8800000.00,,4.7244
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2084,0.504,202800.00,107600.00,483800.00,4000000.00,2000000.00,9400000.00,,4.9547
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2085,0.51,212800.00,113000.00,507400.00,4200000.00,2200000.00,9800000.00,,5.196
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2086,0.516,223200.00,118400.00,532000.00,4400000.00,2400000.00,10400000.00,,5.4488
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2087,0.522,234000.00,124200.00,558000.00,4600000.00,2400000.00,11000000.00,,5.7137
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2088,0.528,245400.00,130200.00,585000.00,4800000.00,2600000.00,11600000.00,,5.9913
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2089,0.534,257200.00,136600.00,613400.00,5000000.00,2800000.00,12200000.00,,6.2822
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2090,0.54,269800.00,143200.00,643200.00,5400000.00,2800000.00,12800000.00,,6.587
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2091,0.546,282800.00,150200.00,674400.00,5600000.00,3000000.00,13400000.00,,6.9063
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2092,0.552,296600.00,157400.00,707000.00,6000000.00,3200000.00,14200000.00,,7.2409
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2093,0.558,310800.00,165000.00,741400.00,6200000.00,3400000.00,15000000.00,,7.5914
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2094,0.564,326000.00,173000.00,777200.00,6600000.00,3400000.00,15600000.00,,7.9587
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2095,0.57,341600.00,181400.00,814800.00,7000000.00,3600000.00,16600000.00,,8.3435
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2096,0.576,358200.00,190200.00,854000.00,7200000.00,3800000.00,17400000.00,,8.7465
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2097,0.582,375400.00,199200.00,895400.00,7600000.00,4000000.00,18200000.00,,9.1688
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2098,0.588,393600.00,208800.00,938600.00,8000000.00,4200000.00,19200000.00,,9.6112
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2099,0.594,412600.00,219000.00,983800.00,8400000.00,4400000.00,20200000.00,,10.0746
Faro–Olhão (railway),Railway,SSP2-4.5,Baseline,2100,0.6,432400.00,229600.00,1031200.00,8800000.00,4800000.00,21200000.00,,10.56
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2025,0.2,17200.00,9200.00,41000.00,0.00,0.00,0.00,,0.42
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2026,0.21,18600.00,10000.00,44600.00,0.00,0.00,0.00,,0.4566
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2027,0.22,20400.00,10800.00,48400.00,0.00,0.00,200000.00,,0.4962
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2028,0.23,22000.00,11800.00,52600.00,0.00,0.00,200000.00,,0.5392
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2029,0.24,24000.00,12800.00,57200.00,200000.00,0.00,200000.00,,0.5859
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2030,0.25,26000.00,13800.00,62200.00,200000.00,0.00,400000.00,,0.6364
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2031,0.26,28400.00,15000.00,67400.00,200000.00,0.00,400000.00,,0.6912
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2032,0.27,30800.00,16400.00,73200.00,200000.00,0.00,400000.00,,0.7505
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2033,0.28,33400.00,17800.00,79600.00,200000.00,200000.00,600000.00,,0.8148
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2034,0.29,36200.00,19200.00,86400.00,200000.00,200000.00,600000.00,,0.8845
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2035,0.3,39400.00,20800.00,93800.00,200000.00,200000.00,800000.00,,0.96
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2036,0.31,42600.00,22600.00,101800.00,400000.00,200000.00,800000.00,,1.0418
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2037,0.32,46200.00,24600.00,110400.00,400000.00,200000.00,1000000.00,,1.1303
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2038,0.33,50200.00,26600.00,119800.00,400000.00,200000.00,1000000.00,,1.2262
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2039,0.34,54400.00,29000.00,129800.00,400000.00,200000.00,1200000.00,,1.3301
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2040,0.35,59000.00,31400.00,140800.00,600000.00,200000.00,1400000.00,,1.4425
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2041,0.36,64000.00,34000.00,152800.00,600000.00,400000.00,1400000.00,,1.5642
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2042,0.37,69400.00,36800.00,165600.00,600000.00,400000.00,1600000.00,,1.696
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2043,0.38,75200.00,40000.00,179600.00,800000.00,400000.00,1800000.00,,1.8386
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2044,0.39,81600.00,43400.00,194600.00,800000.00,400000.00,2000000.00,,1.993
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2045,0.4,88400.00,47000.00,211000.00,1000000.00,400000.00,2200000.00,,2.16
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2046,0.41,95800.00,50800.00,228600.00,1000000.00,600000.00,2400000.00,,2.3408
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2047,0.42,103800.00,55200.00,247600.00,1200000.00,600000.00,2600000.00,,2.5363
Faro–Olhão (railway),Railway,SSP2-4.5,+Geoid,2048,0.43,112600.00,59800.00,268400.00,1200000.00,600000.00,3000000.00,,2.7479
