year,scenario,slr_m,nuts3,buildings,storeys,value_eur
2077,ssp245,0.462,Alto Minho,45.5,1.5,13563866.0
2077,ssp245,0.462,Alto Tâmega e Barroso,0.0,2.0,0.0
2077,ssp245,0.462,Ave,0.0,2.0,0.0
2077,ssp245,0.462,Baixo Alentejo,0.0,1.5,0.0
2077,ssp245,0.462,Beira Baixa,0.0,2.0,0.0
2077,ssp245,0.462,Beiras e Serra da Estrela,0.0,2.0,0.0
2077,ssp245,0.462,Cávado,23.6,2.5,11712038.0
2077,ssp245,0.462,Douro,0.0,2.0,0.0
2077,ssp245,0.462,Grande Lisboa,17910.2,5.0,17811726381.0
2077,ssp245,0.462,Lezíria do Tejo,323.1,1.5,96392283.0
2077,ssp245,0.462,Médio Tejo,0.0,2.0,0.0
2077,ssp245,0.462,Oeste,118.3,2.5,58825368.0
2077,ssp245,0.462,Península de Setúbal,2393.6,3.0,1428249892.0
2077,ssp245,0.462,Região de Aveiro,6797.2,2.5,3379917393.0
2077,ssp245,0.462,Região de Coimbra,1037.8,2.5,516066280.0
2077,ssp245,0.462,Região de Leiria,0.5,2.0,206250.0
2077,ssp245,0.462,Terras de Trás-os-Montes,0.0,2.0,0.0
2077,ssp245,0.462,Tâmega e Sousa,0.0,2.0,0.0
2077,ssp245,0.462,Viseu Dão Lafões,0.0,2.0,0.0
2077,ssp245,0.462,Área Metropolitana do Porto,39.3,4.0,31232101.0
2078,ssp245,0.468,Alentejo Central,0.0,2.0,0.0
2078,ssp245,0.468,Alentejo Litoral,386.3,1.5,115239825.0
2078,ssp245,0.468,Algarve,3019.6,3.0,1801797611.0
2078,ssp245,0.468,Alto Alentejo,0.0,2.0,0.0
2078,ssp245,0.468,Alto Minho,46.6,1.5,13895339.0
2078,ssp245,0.468,Alto Tâmega e Barroso,0.0,2.0,0.0
2078,ssp245,0.468,Ave,0.0,2.0,0.0
2078,ssp245,0.468,Baixo Alentejo,0.0,1.5,0.0
2078,ssp245,0.468,Beira Baixa,0.0,2.0,0.0
2078,ssp245,0.468,Beiras e Serra da Estrela,0.0,2.0,0.0
2078,ssp245,0.468,Cávado,24.3,2.5,12080341.0
2078,ssp245,0.468,Douro,0.0,2.0,0.0
2078,ssp245,0.468,Grande Lisboa,18289.5,5.0,18188868738.0
2078,ssp245,0.468,Lezíria do Tejo,331.1,1.5,98787726.0
2078,ssp245,0.468,Médio Tejo,0.0,2.0,0.0
2078,ssp245,0.468,Oeste,120.6,2.5,59974474.0
2078,ssp245,0.468,Península de Setúbal,2444.5,3.0,1458656994.0
2078,ssp245,0.468,Região de Aveiro,6916.5,2.5,3439214190.0
2078,ssp245,0.468,Região de Coimbra,1045.4,2.5,519808239.0
2078,ssp245,0.468,Região de Leiria,0.5,2.0,206250.0
2078,ssp245,0.468,Terras de Trás-os-Montes,0.0,2.0,0.0
2078,ssp245,0.468,Tâmega e Sousa,0.0,2.0,0.0
2078,ssp245,0.468,Viseu Dão Lafões,0.0,2.0,0.0
2078,ssp245,0.468,Área Metropolitana do Porto,40.0,4.0,31821386.0
2079,ssp245,0.474,Alentejo Central,0.0,2.0,0.0
2079,ssp245,0.474,Alentejo Litoral,390.7,1.5,116565716.0
2079,ssp245,0.474,Algarve,3084.2,3.0,1840336845.0
2079,ssp245,0.474,Alto Alentejo,0.0,2.0,0.0
2079,ssp245,0.474,Alto Minho,48.0,1.5,14306365.0
2079,ssp245,0.474,Alto Tâmega e Barroso,0.0,2.0,0.0
2079,ssp245,0.474,Ave,0.0,2.0,0.0
2079,ssp245,0.474,Baixo Alentejo,0.0,1.5,0.0
2079,ssp245,0.474,Beira Baixa,0.0,2.0,0.0
2079,ssp245,0.474,Beiras e Serra da Estrela,0.0,2.0,0.0
2079,ssp245,0.474,Cávado,24.9,2.5,12374984.0
2079,ssp245,0.474,Douro,0.0,2.0,0.0
2079,ssp245,0.474,Grande Lisboa,18681.7,5.0,18578975364.0
2079,ssp245,0.474,Lezíria do Tejo,340.2,1.5,101510223.0
2079,ssp245,0.474,Médio Tejo,0.0,2.0,0.0
2079,ssp245,0.474,Oeste,123.1,2.5,61211972.0
2079,ssp245,0.474,Península de Setúbal,2495.8,3.0,1489240882.0
2079,ssp245,0.474,Região de Aveiro,7028.1,2.5,3494735879.0
2079,ssp245,0.474,Região de Coimbra,1055.3,2.5,524728768.0
2079,ssp245,0.474,Região de Leiria,0.5,2.0,206250.0
2079,ssp245,0.474,Terras de Trás-os-Montes,0.0,2.0,0.0
2079,ssp245,0.474,Tâmega e Sousa,0.0,2.0,0.0
2079,ssp245,0.474,Viseu Dão Lafões,0.0,2.0,0.0
2079,ssp245,0.474,Área Metropolitana do Porto,41.1,4.0,32705314.0
2080,ssp245,0.48,Alentejo Central,0.0,2.0,0.0
2080,ssp245,0.48,Alentejo Litoral,395.6,1.5,118017567.0
2080,ssp245,0.48,Algarve,3142.1,3.0,1874898407.0
2080,ssp245,0.48,Alto Alentejo,0.0,2.0,0.0
2080,ssp245,0.48,Alto Minho,48.6,1.5,14491990.0
2080,ssp245,0.48,Alto Tâmega e Barroso,0.0,2.0,0.0
2080,ssp245,0.48,Ave,0.0,2.0,0.0
2080,ssp245,0.48,Baixo Alentejo,0.0,1.5,0.0
2080,ssp245,0.48,Beira Baixa,0.0,2.0,0.0
2080,ssp245,0.48,Beiras e Serra da Estrela,0.0,2.0,0.0
2080,ssp245,0.48,Cávado,25.9,2.5,12890608.0
2080,ssp245,0.48,Douro,0.0,2.0,0.0
2080,ssp245,0.48,Grande Lisboa,19086.4,5.0,18981456973.0
2080,ssp245,0.48,Lezíria do Tejo,349.1,1.5,104153165.0
2080,ssp245,0.48,Médio Tejo,0.0,2.0,0.0
2080,ssp245,0.48,Oeste,125.9,2.5,62626256.0
2080,ssp245,0.48,Península de Setúbal,2550.3,3.0,1521769411.0
2080,ssp245,0.48,Região de Aveiro,7143.5,2.5,3552099085.0
2080,ssp245,0.48,Região de Coimbra,1064.6,2.5,529384119.0
2080,ssp245,0.48,Região de Leiria,0.5,2.0,206250.0
2080,ssp245,0.48,Terras de Trás-os-Montes,0.0,2.0,0.0
2080,ssp245,0.48,Tâmega e Sousa,0.0,2.0,0.0
2080,ssp245,0.48,Viseu Dão Lafões,0.0,2.0,0.0
2080,ssp245,0.48,Área Metropolitana do Porto,41.5,4.0,32999956.0
2081,ssp245,0.486,Alentejo Central,0.0,2.0,0.0
2081,ssp245,0.486,Alentejo Litoral,400.2,1.5,119389864.0
2081,ssp245,0.486,Algarve,3206.1,3.0,1913084070.0
2081,ssp245,0.486,Alto Alentejo,0.0,2.0,0.0
2081,ssp245,0.486,Alto Minho,49.9,1.5,14889757.0
2081,ssp245,0.486,Alto Tâmega e Barroso,0.0,2.0,0.0
2081,ssp245,0.486,Ave,0.0,2.0,0.0
2081,ssp245,0.486,Baixo Alentejo,0.0,1.5,0.0
2081,ssp245,0.486,Beira Baixa,0.0,2.0,0.0
2081,ssp245,0.486,Beiras e Serra da Estrela,0.0,2.0,0.0
2081,ssp245,0.486,Cávado,26.7,2.5,13258911.0
2081,ssp245,0.486,Douro,0.0,2.0,0.0
2081,ssp245,0.486,Grande Lisboa,19520.8,5.0,19413402829.0
2081,ssp245,0.486,Lezíria do Tejo,358.3,1.5,106884501.0
2081,ssp245,0.486,Médio Tejo,0.0,2.0,0.0
2081,ssp245,0.486,Oeste,128.3,2.5,63775362.0
2081,ssp245,0.486,Península de Setúbal,2603.6,3.0,1553590797.0
2081,ssp245,0.486,Região de Aveiro,7259.8,2.5,3609922669.0
2081,ssp245,0.486,Região de Coimbra,1073.0,2.5,533538578.0
2081,ssp245,0.486,Região de Leiria,0.6,2.0,235714.0
2081,ssp245,0.486,Terras de Trás-os-Montes,0.0,2.0,0.0
2081,ssp245,0.486,Tâmega e Sousa,0.0,2.0,0.0
2081,ssp245,0.486,Viseu Dão Lafões,0.0,2.0,0.0
2081,ssp245,0.486,Área Metropolitana do Porto,41.8,4.0,33294599.0
2082,ssp245,0.492,Alentejo Central,0.0,2.0,0.0
2082,ssp245,0.492,Alentejo Litoral,405.1,1.5,120848344.0
2082,ssp245,0.492,Algarve,3266.1,3.0,1948883130.0
2082,ssp245,0.492,Alto Alentejo,0.0,2.0,0.0
2082,ssp245,0.492,Alto Minho,51.5,1.5,15367078.0
2082,ssp245,0.492,Alto Tâmega e Barroso,0.0,2.0,0.0
2082,ssp245,0.492,Ave,0.0,2.0,0.0
2082,ssp245,0.492,Baixo Alentejo,0.0,1.5,0.0
2082,ssp245,0.492,Beira Baixa,0.0,2.0,0.0
2082,ssp245,0.492,Beiras e Serra da Estrela,0.0,2.0,0.0
2082,ssp245,0.492,Cávado,27.7,2.5,13774535.0
2082,ssp245,0.492,Douro,0.0,2.0,0.0
2082,ssp245,0.492,Grande Lisboa,19907.1,5.0,19797616605.0
2082,ssp245,0.492,Lezíria do Tejo,367.9,1.5,109774944.0
2082,ssp245,0.492,Médio Tejo,0.0,2.0,0.0
2082,ssp245,0.492,Oeste,130.5,2.5,64880271.0
2082,ssp245,0.492,Península de Setúbal,2658.2,3.0,1586119325.0
2082,ssp245,0.492,Região de Aveiro,7376.2,2.5,3667838328.0
2082,ssp245,0.492,Região de Coimbra,1082.0,2.5,538017144.0
2082,ssp245,0.492,Região de Leiria,0.6,2.0,235714.0
2082,ssp245,0.492,Terras de Trás-os-Montes,0.0,2.0,0.0
2082,ssp245,0.492,Tâmega e Sousa,0.0,2.0,0.0
2082,ssp245,0.492,Viseu Dão Lafões,0.0,2.0,0.0
2082,ssp245,0.492,Área Metropolitana do Porto,41.8,4.0,33294599.0
2083,ssp245,0.498,Alentejo Central,0.0,2.0,0.0
2083,ssp245,0.498,Alentejo Litoral,409.6,1.5,122194124.0
2083,ssp245,0.498,Algarve,3324.5,3.0,1983709870.0
2083,ssp245,0.498,Alto Alentejo,0.0,2.0,0.0
2083,ssp245,0.498,Alto Minho,52.8,1.5,15751586.0
2083,ssp245,0.498,Alto Tâmega e Barroso,0.0,2.0,0.0
2083,ssp245,0.498,Ave,0.0,2.0,0.0
2083,ssp245,0.498,Baixo Alentejo,0.0,1.5,0.0
2083,ssp245,0.498,Beira Baixa,0.0,2.0,0.0
2083,ssp245,0.498,Beiras e Serra da Estrela,0.0,2.0,0.0
2083,ssp245,0.498,Cávado,28.3,2.5,14069178.0
2083,ssp245,0.498,Douro,0.0,2.0,0.0
2083,ssp245,0.498,Grande Lisboa,20311.2,5.0,20199508929.0
2083,ssp245,0.498,Lezíria do Tejo,377.8,1.5,112727261.0
2083,ssp245,0.498,Médio Tejo,0.0,2.0,0.0
2083,ssp245,0.498,Oeste,133.1,2.5,66206162.0
2083,ssp245,0.498,Península de Setúbal,2707.9,3.0,1615819286.0
2083,ssp245,0.498,Região de Aveiro,7499.8,2.5,3729252867.0
2083,ssp245,0.498,Região de Coimbra,1089.7,2.5,541847496.0
2083,ssp245,0.498,Região de Leiria,0.6,2.0,235714.0
2083,ssp245,0.498,Terras de Trás-os-Montes,0.0,2.0,0.0
2083,ssp245,0.498,Tâmega e Sousa,0.0,2.0,0.0
2083,ssp245,0.498,Viseu Dão Lafões,0.0,2.0,0.0
2083,ssp245,0.498,Área Metropolitana do Porto,42.2,4.0,33589241.0
2084,ssp245,0.504,Alentejo Central,0.0,2.0,0.0
2084,ssp245,0.504,Alentejo Litoral,452.1,1.5,134882902.0
2084,ssp245,0.504,Algarve,4313.6,3.0,2573908194.0
2084,ssp245,0.504,Alto Alentejo,0.0,2.0,0.0
2084,ssp245,0.504,Alto Minho,90.3,1.5,26955366.0
2084,ssp245,0.504,Alto Tâmega e Barroso,0.0,2.0,0.0
2084,ssp245,0.504,Ave,0.0,2.0,0.0
2084,ssp245,0.504,Baixo Alentejo,0.0,1.5,0.0
2084,ssp245,0.504,Beira Baixa,0.0,2.0,0.0
2084,ssp245,0.504,Beiras e Serra da Estrela,0.0,2.0,0.0
2084,ssp245,0.504,Cávado,86.4,2.5,42944139.0
2084,ssp245,0.504,Douro,0.0,2.0,0.0
2084,ssp245,0.504,Grande Lisboa,20788.8,5.0,20674472585.0
2084,ssp245,0.504,Lezíria do Tejo,563.3,1.5,168069956.0
2084,ssp245,0.504,Médio Tejo,0.0,2.0,0.0
2084,ssp245,0.504,Oeste,135.8,2.5,67532053.0
2084,ssp245,0.504,Península de Setúbal,3414.5,3.0,2037452655.0
2084,ssp245,0.504,Região de Aveiro,7666.8,2.5,3812305213.0
2084,ssp245,0.504,Região de Coimbra,1121.6,2.5,557728725.0
2084,ssp245,0.504,Região de Leiria,0.6,2.0,235714.0
2084,ssp245,0.504,Terras de Trás-os-Montes,0.0,2.0,0.0
2084,ssp245,0.504,Tâmega e Sousa,0.0,2.0,0.0
2084,ssp245,0.504,Viseu Dão Lafões,0.0,2.0,0.0
2084,ssp245,0.504,Área Metropolitana do Porto,522.5,4.0,415740520.0
2085,ssp245,0.51,Alentejo Central,0.0,2.0,0.0
2085,ssp245,0.51,Alentejo Litoral,456.6,1.5,136228681.0
2085,ssp245,0.51,Algarve,4377.0,3.0,2611740287.0
2085,ssp245,0.51,Alto Alentejo,0.0,2.0,0.0
2085,ssp245,0.51,Alto Minho,91.5,1.5,27313357.0
2085,ssp245,0.51,Alto Tâmega e Barroso,0.0,2.0,0.0
2085,ssp245,0.51,Ave,0.0,2.0,0.0
2085,ssp245,0.51,Baixo Alentejo,0.0,1.5,0.0
2085,ssp245,0.51,Beira Baixa,0.0,2.0,0.0
2085,ssp245,0.51,Beiras e Serra da Estrela,0.0,2.0,0.0
2085,ssp245,0.51,Cávado,86.8,2.5,43165121.0
2085,ssp245,0.51,Douro,0.0,2.0,0.0
2085,ssp245,0.51,Grande Lisboa,21236.2,5.0,21119382710.0
2085,ssp245,0.51,Lezíria do Tejo,573.2,1.5,171013434.0
2085,ssp245,0.51,Médio Tejo,0.0,2.0,0.0
2085,ssp245,0.51,Oeste,138.8,2.5,69034730.0
2085,ssp245,0.51,Península de Setúbal,3478.8,3.0,2075815105.0
2085,ssp245,0.51,Região de Aveiro,7770.8,2.5,3864051796.0
2085,ssp245,0.51,Região de Coimbra,1131.3,2.5,562531397.0
2085,ssp245,0.51,Região de Leiria,0.6,2.0,235714.0
2085,ssp245,0.51,Terras de Trás-os-Montes,0.0,2.0,0.0
2085,ssp245,0.51,Tâmega e Sousa,0.0,2.0,0.0
2085,ssp245,0.51,Viseu Dão Lafões,0.0,2.0,0.0
2085,ssp245,0.51,Área Metropolitana do Porto,523.3,4.0,416329805.0
2086,ssp245,0.516,Alentejo Central,0.0,2.0,0.0
2086,ssp245,0.516,Alentejo Litoral,462.1,1.5,137852898.0
2086,ssp245,0.516,Algarve,4434.9,3.0,2646301848.0
2086,ssp245,0.516,Alto Alentejo,0.0,2.0,0.0
2086,ssp245,0.516,Alto Minho,93.0,1.5,27750901.0
2086,ssp245,0.516,Alto Tâmega e Barroso,0.0,2.0,0.0
2086,ssp245,0.516,Ave,0.0,2.0,0.0
2086,ssp245,0.516,Baixo Alentejo,0.0,1.5,0.0
2086,ssp245,0.516,Beira Baixa,0.0,2.0,0.0
2086,ssp245,0.516,Beiras e Serra da Estrela,0.0,2.0,0.0
2086,ssp245,0.516,Cávado,88.0,2.5,43754406.0
2086,ssp245,0.516,Douro,0.0,2.0,0.0
2086,ssp245,0.516,Grande Lisboa,21659.3,5.0,21540132152.0
2086,ssp245,0.516,Lezíria do Tejo,582.9,1.5,173921555.0
2086,ssp245,0.516,Médio Tejo,0.0,2.0,0.0
2086,ssp245,0.516,Oeste,141.0,2.5,70095443.0
2086,ssp245,0.516,Península de Setúbal,3536.9,3.0,2110465059.0
2086,ssp245,0.516,Região de Aveiro,7884.0,2.5,3920310092.0
2086,ssp245,0.516,Região de Coimbra,1140.4,2.5,567068891.0
2086,ssp245,0.516,Região de Leiria,0.6,2.0,235714.0
2086,ssp245,0.516,Terras de Trás-os-Montes,0.0,2.0,0.0
2086,ssp245,0.516,Tâmega e Sousa,0.0,2.0,0.0
2086,ssp245,0.516,Viseu Dão Lafões,0.0,2.0,0.0
2086,ssp245,0.516,Área Metropolitana do Porto,524.4,4.0,417213732.0
2087,ssp245,0.522,Alentejo Central,0.0,2.0,0.0
2087,ssp245,0.522,Alentejo Litoral,467.1,1.5,139357784.0
2087,ssp245,0.522,Algarve,4501.3,3.0,2685901796.0
2087,ssp245,0.522,Alto Alentejo,0.0,2.0,0.0
2087,ssp245,0.522,Alto Minho,94.7,1.5,28241480.0
2087,ssp245,0.522,Alto Tâmega e Barroso,0.0,2.0,0.0
2087,ssp245,0.522,Ave,0.0,2.0,0.0
2087,ssp245,0.522,Baixo Alentejo,0.0,1.5,0.0
2087,ssp245,0.522,Beira Baixa,0.0,2.0,0.0
2087,ssp245,0.522,Beiras e Serra da Estrela,0.0,2.0,0.0
2087,ssp245,0.522,Cávado,88.7,2.5,44122709.0
2087,ssp245,0.522,Douro,0.0,2.0,0.0
2087,ssp245,0.522,Grande Lisboa,22119.7,5.0,21998006545.0
2087,ssp245,0.522,Lezíria do Tejo,592.8,1.5,176865033.0
2087,ssp245,0.522,Médio Tejo,0.0,2.0,0.0
2087,ssp245,0.522,Oeste,143.0,2.5,71111959.0
2087,ssp245,0.522,Península de Setúbal,3590.2,3.0,2142286445.0
2087,ssp245,0.522,Região de Aveiro,7999.3,2.5,3977673297.0
2087,ssp245,0.522,Região de Coimbra,1150.6,2.5,572136741.0
2087,ssp245,0.522,Região de Leiria,0.6,2.0,235714.0
2087,ssp245,0.522,Terras de Trás-os-Montes,0.0,2.0,0.0
2087,ssp245,0.522,Tâmega e Sousa,0.0,2.0,0.0
2087,ssp245,0.522,Viseu Dão Lafões,0.0,2.0,0.0
2087,ssp245,0.522,Área Metropolitana do Porto,524.4,4.0,417213732.0
2088,ssp245,0.528,Alentejo Central,0.0,2.0,0.0
2088,ssp245,0.528,Alentejo Litoral,472.2,1.5,140882559.0
2088,ssp245,0.528,Algarve,4566.3,3.0,2724706208.0
2088,ssp245,0.528,Alto Alentejo,0.0,2.0,0.0
2088,ssp245,0.528,Alto Minho,96.3,1.5,28745319.0
2088,ssp245,0.528,Alto Tâmega e Barroso,0.0,2.0,0.0
2088,ssp245,0.528,Ave,0.0,2.0,0.0
2088,ssp245,0.528,Baixo Alentejo,0.0,1.5,0.0
2088,ssp245,0.528,Beira Baixa,0.0,2.0,0.0
2088,ssp245,0.528,Beiras e Serra da Estrela,0.0,2.0,0.0
2088,ssp245,0.528,Cávado,89.5,2.5,44491012.0
2088,ssp245,0.528,Douro,0.0,2.0,0.0
2088,ssp245,0.528,Grande Lisboa,22596.7,5.0,22472380916.0
2088,ssp245,0.528,Lezíria do Tejo,602.5,1.5,179755476.0
2088,ssp245,0.528,Médio Tejo,0.0,2.0,0.0
2088,ssp245,0.528,Oeste,145.6,2.5,72393654.0
2088,ssp245,0.528,Península de Setúbal,3648.3,3.0,2176936399.0
2088,ssp245,0.528,Região de Aveiro,8117.9,2.5,4036601790.0
2088,ssp245,0.528,Região de Coimbra,1160.3,2.5,576968878.0
2088,ssp245,0.528,Região de Leiria,0.6,2.0,235714.0
2088,ssp245,0.528,Terras de Trás-os-Montes,0.0,2.0,0.0
2088,ssp245,0.528,Tâmega e Sousa,0.0,2.0,0.0
2088,ssp245,0.528,Viseu Dão Lafões,0.0,2.0,0.0
2088,ssp245,0.528,Área Metropolitana do Porto,524.8,4.0,417508375.0
2089,ssp245,0.534,Alentejo Central,0.0,2.0,0.0
2089,ssp245,0.534,Alentejo Litoral,476.7,1.5,142215079.0
2089,ssp245,0.534,Algarve,4628.5,3.0,2761831159.0
2089,ssp245,0.534,Alto Alentejo,0.0,2.0,0.0
2089,ssp245,0.534,Alto Minho,97.8,1.5,29169604.0
2089,ssp245,0.534,Alto Tâmega e Barroso,0.0,2.0,0.0
2089,ssp245,0.534,Ave,0.0,2.0,0.0
2089,ssp245,0.534,Baixo Alentejo,0.0,1.5,0.0
2089,ssp245,0.534,Beira Baixa,0.0,2.0,0.0
2089,ssp245,0.534,Beiras e Serra da Estrela,0.0,2.0,0.0
2089,ssp245,0.534,Cávado,90.7,2.5,45080297.0
2089,ssp245,0.534,Douro,0.0,2.0,0.0
2089,ssp245,0.534,Grande Lisboa,23005.5,5.0,22878987519.0
2089,ssp245,0.534,Lezíria do Tejo,612.4,1.5,182707793.0
2089,ssp245,0.534,Médio Tejo,0.0,2.0,0.0
2089,ssp245,0.534,Oeste,148.3,2.5,73719545.0
2089,ssp245,0.534,Península de Setúbal,3709.0,3.0,2213177422.0
2089,ssp245,0.534,Região de Aveiro,8230.1,2.5,4092399707.0
2089,ssp245,0.534,Região de Coimbra,1171.8,2.5,582684942.0
2089,ssp245,0.534,Região de Leiria,0.6,2.0,235714.0
2089,ssp245,0.534,Terras de Trás-os-Montes,0.0,2.0,0.0
2089,ssp245,0.534,Tâmega e Sousa,0.0,2.0,0.0
2089,ssp245,0.534,Viseu Dão Lafões,0.0,2.0,0.0
2089,ssp245,0.534,Área Metropolitana do Porto,525.9,4.0,418392302.0
2090,ssp245,0.54,Alentejo Central,0.0,2.0,0.0
2090,ssp245,0.54,Alentejo Litoral,481.1,1.5,143527711.0
2090,ssp245,0.54,Algarve,4693.1,3.0,2800370394.0
2090,ssp245,0.54,Alto Alentejo,0.0,2.0,0.0
2090,ssp245,0.54,Alto Minho,99.1,1.5,29554113.0
2090,ssp245,0.54,Alto Tâmega e Barroso,0.0,2.0,0.0
2090,ssp245,0.54,Ave,0.0,2.0,0.0
2090,ssp245,0.54,Baixo Alentejo,0.0,1.5,0.0
2090,ssp245,0.54,Beira Baixa,0.0,2.0,0.0
2090,ssp245,0.54,Beiras e Serra da Estrela,0.0,2.0,0.0
2090,ssp245,0.54,Cávado,92.0,2.5,45743243.0
2090,ssp245,0.54,Douro,0.0,2.0,0.0
2090,ssp245,0.54,Grande Lisboa,23444.6,5.0,23315647655.0
2090,ssp245,0.54,Lezíria do Tejo,623.3,1.5,185960646.0
2090,ssp245,0.54,Médio Tejo,0.0,2.0,0.0
2090,ssp245,0.54,Oeste,150.7,2.5,74912847.0
2090,ssp245,0.54,Península de Setúbal,3773.0,3.0,2251363086.0
2090,ssp245,0.54,Região de Aveiro,8338.2,2.5,4146171957.0
2090,ssp245,0.54,Região de Coimbra,1180.1,2.5,586780472.0
2090,ssp245,0.54,Região de Leiria,0.7,2.0,265178.0
2090,ssp245,0.54,Terras de Trás-os-Montes,0.0,2.0,0.0
2090,ssp245,0.54,Tâmega e Sousa,0.0,2.0,0.0
2090,ssp245,0.54,Viseu Dão Lafões,0.0,2.0,0.0
2090,ssp245,0.54,Área Metropolitana do Porto,527.4,4.0,419570872.0
2091,ssp245,0.546,Alentejo Central,0.0,2.0,0.0
2091,ssp245,0.546,Alentejo Litoral,485.2,1.5,144747531.0
2091,ssp245,0.546,Algarve,4753.5,3.0,2836434632.0
2091,ssp245,0.546,Alto Alentejo,0.0,2.0,0.0
2091,ssp245,0.546,Alto Minho,100.4,1.5,29951880.0
2091,ssp245,0.546,Alto Tâmega e Barroso,0.0,2.0,0.0
2091,ssp245,0.546,Ave,0.0,2.0,0.0
2091,ssp245,0.546,Baixo Alentejo,0.0,1.5,0.0
2091,ssp245,0.546,Beira Baixa,0.0,2.0,0.0
2091,ssp245,0.546,Beiras e Serra da Estrela,0.0,2.0,0.0
2091,ssp245,0.546,Cávado,93.2,2.5,46332528.0
2091,ssp245,0.546,Douro,0.0,2.0,0.0
2091,ssp245,0.546,Grande Lisboa,23886.6,5.0,23755254215.0
2091,ssp245,0.546,Lezíria do Tejo,635.1,1.5,189496356.0
2091,ssp245,0.546,Médio Tejo,0.0,2.0,0.0
2091,ssp245,0.546,Oeste,153.9,2.5,76548113.0
2091,ssp245,0.546,Península de Setúbal,3832.3,3.0,2286720182.0
2091,ssp245,0.546,Região de Aveiro,8447.5,2.5,4200496662.0
2091,ssp245,0.546,Região de Coimbra,1189.5,2.5,591465287.0
2091,ssp245,0.546,Região de Leiria,0.7,2.0,265178.0
2091,ssp245,0.546,Terras de Trás-os-Montes,0.0,2.0,0.0
2091,ssp245,0.546,Tâmega e Sousa,0.0,2.0,0.0
2091,ssp245,0.546,Viseu Dão Lafões,0.0,2.0,0.0
2091,ssp245,0.546,Área Metropolitana do Porto,527.4,4.0,419570872.0
2092,ssp245,0.552,Alentejo Central,0.0,2.0,0.0
2092,ssp245,0.552,Alentejo Litoral,489.8,1.5,146146346.0
2092,ssp245,0.552,Algarve,4815.8,3.0,2873559582.0
2092,ssp245,0.552,Alto Alentejo,0.0,2.0,0.0
2092,ssp245,0.552,Alto Minho,102.0,1.5,30429201.0
2092,ssp245,0.552,Alto Tâmega e Barroso,0.0,2.0,0.0
2092,ssp245,0.552,Ave,0.0,2.0,0.0
2092,ssp245,0.552,Baixo Alentejo,0.0,1.5,0.0
2092,ssp245,0.552,Beira Baixa,0.0,2.0,0.0
2092,ssp245,0.552,Beiras e Serra da Estrela,0.0,2.0,0.0
2092,ssp245,0.552,Cávado,95.1,2.5,47290116.0
2092,ssp245,0.552,Douro,0.0,2.0,0.0
2092,ssp245,0.552,Grande Lisboa,24371.9,5.0,24237878575.0
2092,ssp245,0.552,Lezíria do Tejo,645.6,1.5,192625459.0
2092,ssp245,0.552,Médio Tejo,0.0,2.0,0.0
2092,ssp245,0.552,Oeste,156.8,2.5,77962397.0
2092,ssp245,0.552,Península de Setúbal,3904.0,3.0,2329502268.0
2092,ssp245,0.552,Região de Aveiro,8561.5,2.5,4257215337.0
2092,ssp245,0.552,Região de Coimbra,1198.4,2.5,595884924.0
2092,ssp245,0.552,Região de Leiria,0.7,2.0,265178.0
2092,ssp245,0.552,Terras de Trás-os-Montes,0.0,2.0,0.0
2092,ssp245,0.552,Tâmega e Sousa,0.0,2.0,0.0
2092,ssp245,0.552,Viseu Dão Lafões,0.0,2.0,0.0
2092,ssp245,0.552,Área Metropolitana do Porto,528.5,4.0,420454800.0
2093,ssp245,0.558,Alentejo Central,0.0,2.0,0.0
2093,ssp245,0.558,Alentejo Litoral,494.6,1.5,147578309.0
2093,ssp245,0.558,Algarve,4874.6,3.0,2908651500.0
2093,ssp245,0.558,Alto Alentejo,0.0,2.0,0.0
2093,ssp245,0.558,Alto Minho,103.4,1.5,30853486.0
2093,ssp245,0.558,Alto Tâmega e Barroso,0.0,2.0,0.0
2093,ssp245,0.558,Ave,0.0,2.0,0.0
2093,ssp245,0.558,Baixo Alentejo,0.0,1.5,0.0
2093,ssp245,0.558,Beira Baixa,0.0,2.0,0.0
2093,ssp245,0.558,Beiras e Serra da Estrela,0.0,2.0,0.0
2093,ssp245,0.558,Cávado,95.8,2.5,47658419.0
2093,ssp245,0.558,Douro,0.0,2.0,0.0
2093,ssp245,0.558,Grande Lisboa,24828.8,5.0,24692217258.0
2093,ssp245,0.558,Lezíria do Tejo,655.4,1.5,195524741.0
2093,ssp245,0.558,Médio Tejo,0.0,2.0,0.0
2093,ssp245,0.558,Oeste,159.1,2.5,79111502.0
2093,ssp245,0.558,Península de Setúbal,3970.3,3.0,2369102216.0
2093,ssp245,0.558,Região de Aveiro,8664.5,2.5,4308409466.0
2093,ssp245,0.558,Região de Coimbra,1207.2,2.5,600304561.0
2093,ssp245,0.558,Região de Leiria,0.7,2.0,265178.0
2093,ssp245,0.558,Terras de Trás-os-Montes,0.0,2.0,0.0
2093,ssp245,0.558,Tâmega e Sousa,0.0,2.0,0.0
2093,ssp245,0.558,Viseu Dão Lafões,0.0,2.0,0.0
2093,ssp245,0.558,Área Metropolitana do Porto,528.8,4.0,420749442.0
2094,ssp245,0.564,Alentejo Central,0.0,2.0,0.0
2094,ssp245,0.564,Alentejo Litoral,499.6,1.5,149063307.0
